VREF
13800,0

SREF
100000000,0

LOADS
ID	P[k]	Q[k]
49	0,58938	0,24957000000000004
46	39,164320000000004	19,146919999999998
45	116,24256000000001	56,8296
44	59,780159999999995	29,225790000000003
42	206,30219999999997	100,8592
40	28,20609	13,78971
38	33,618790000000004	16,435630000000003
37	46,11939	22,54743
35	193,27245000000002	94,48893000000001
34	14,24525	6,96425
32	19,281119999999994	9,4264
222	117,16864999999999	57,28219000000001
30	69,29160000000002	33,876000000000005
221	66,7634	32,6398
29	22,897280000000002	11,19404
220	180,53154	88,25994000000001
28	80,84020000000001	39,522
219	87,25325	42,65695000000001
27	12,050800000000002	5,8916
218	4,9859599999999995	2,43754
217	75,21558	36,77223000000001
215	17,20147	8,40972
214	10,04343	4,91009
212	68,37325	33,42687
21	107,23644000000002	42,66378
20	53,849	21,42375
211	40,742	19,918080000000003
210	40,64412	19,87062
18	121,48800000000001	48,334
209	22,4361	10,96875
208	34,06392	16,6536
17	75,77622000000001	30,14752
15	82,23699	32,71785
206	30,542	12,947
205	14,111680000000002	5,98224
13	25,698860000000007	10,22428
204	18,15034	7,694180000000001
12	42,05250000000001	16,7304
202	77,54588000000001	32,87271
10	64,79096	25,77692
9	15,57475	6,1964999999999995
200	21,989799999999995	9,32176
7	128,88288000000003	51,27624000000001
6	86,34402000000001	34,35224000000001
5	136,9764	54,4962
4	52,21320000000001	20,773200000000003
3	15,318360000000002	6,0944400000000005
2	13,856200000000001	5,5126100000000005
Time	93
163	12,544950000000002	5,317950000000001
162	25,849775	10,9582
160	49,596574999999994	21,024675
158	30,53659	12,94482
157	31,533245	13,36759
156	139,29523500000002	59,048829999999995
155	587,54358	249,06726
154	9,287924999999998	3,937169999999999
153	0,5543800000000001	0,23505500000000001
152	3,0367749999999996	1,287405
150	5,987399999999998	2,5380999999999996
149	13,600330000000001	5,76534
147	19,494495	8,264039999999998
145	60,27307499999999	25,550575
144	77,73675	32,953615
143	37,370505	15,841849999999999
141	17,4624	7,402599999999999
139	45,111200026536004	19,123300011249
137	94,373265	40,006049999999995
136	203,96085499999998	86,46172
135	439,74826704576003	186,415093494036
134	31,00791	13,144844999999998
131	55,74374999999999	23,630625
130	147,528645	62,539455
129	29,249519999999997	12,399354999999998
128	166,508965	70,585445
127	40,252829999999996	17,063805
125	96,14528	40,75712
124	24,49071	10,381815
123	61,997505	26,281395
122	34,061879999999995	14,439119999999999
87	221,26454999999999	88,03003499999998
86	22,154590000000002	8,814195
85	1,344875	0,535035
84	10,13289	4,0311449999999995
83	125,30227499999998	49,85134999999999
82	23,659274999999997	9,41298
81	61,74279999999999	24,5644
80	50,32844999999999	20,023224999999996
78	45,381533361005	18,055306677676
77	31,130625000000002	12,3855
76	169,0592	67,26004999999999
73	75,942155	32,192829999999994
71	25,405600000000003	10,769824999999999
70	93,79197500000001	39,7596
69	71,5103	30,314024999999997
68	12,829375	5,43875
65	12,341294999999999	5,2318999999999996
64	29,396824999999996	12,46185
63	151,206705	64,09844999999999
62	38,952815	16,512775
59	38,771325	16,43579
57	100,198425	42,47535
56	164,35125	69,670625
55	135,27401999999998	57,34446
54	52,546924999999995	22,275370000000002
53	23,5005	9,962249999999997
52	39,489799999999995	16,740284999999997
50	1,4116499999999998	0,5984999999999999
49	0,74613	0,315945
46	22,21822	10,862194999999998
45	102,92309999999999	50,317874999999994
44	82,42415999999999	40,296164999999995
42	117,03682499999998	57,218199999999996
40	41,454405	20,266695
38	32,764075	16,017774999999997
37	41,133509999999994	20,109869999999997
35	213,329025	104,29438499999999
34	24,786735	12,117795
32	31,33182	15,3179
222	76,03497499999999	37,172485
30	123,57002000000001	60,4122
221	78,446995	38,351765
29	14,76272	7,21721
220	74,42966999999999	36,38787
28	81,99506	40,08659999999999
219	145,83757499999996	71,298045
27	10,695085	5,228795
218	4,9859599999999995	2,43754
217	128,77819	62,958515
215	33,281105000000004	16,27098
214	11,646104999999999	5,6936149999999985
212	53,098375	25,959165
21	60,56873	24,097135
20	65,69578	26,136974999999996
211	43,48424999999999	21,25872
210	60,96618	29,80593
18	189,82500000000002	75,521875
209	25,676869999999997	12,553125
208	37,37569	18,2727
17	150,095205	59,71528
15	150,76781499999998	59,982724999999995
206	13,7439	5,826149999999999
205	18,4414	7,817699999999999
13	32,12357500000001	12,78035
204	21,291745	9,025865000000001
12	80,600625	32,066599999999994
202	156,3425	66,27562499999999
10	65,41395	26,024775
9	14,017274999999998	5,5768499999999985
200	40,8382	17,31184
7	87,11528000000001	34,65894
6	45,405045	18,06454
5	110,51505	43,968525
4	46,55677000000001	18,52277
3	19,360705	7,7026949999999985
2	26,0401	10,359905
Time	92
163	23,72136	10,055760000000001
162	35,88557000000001	15,212560000000002
160	119,43665	50,63085
158	22,06846	9,35508
157	40,71381	17,25942
156	197,20449000000002	83,59722
155	451,9566	191,5902
154	5,52255	2,34102
153	1,1087600000000002	0,47011000000000003
152	3,89795	1,6524900000000002
150	25,74582	10,91383
149	15,396600000000003	6,526800000000001
147	20,64123	8,75016
145	49,636649999999996	21,041649999999997
144	88,179	37,38022
143	36,260490000000004	15,371299999999998
141	35,79792	15,175329999999999
139	61,29816	25,98519
137	107,85516000000001	45,7212
136	229,16949999999997	97,148
135	511,77599999999995	216,94859999999997
134	23,368280000000002	9,90626
131	113,965	48,3115
130	70,71621000000002	29,977590000000003
129	56,7528	24,05845
128	128,72961999999998	54,57026000000001
127	42,37140000000001	17,961900000000004
125	99,14981999999999	42,03077999999999
124	29,77302	12,621030000000001
123	69,83627	29,60433
122	14,025479999999998	5,94552
87	235,47420000000002	93,68334000000002
86	29,781580000000005	11,848590000000002
85	2,436	0,96912
84	10,01642	3,9848099999999995
83	100,24181999999999	39,88108
82	29,055249999999997	11,5598
81	77,61952	30,880959999999998
80	56,035799999999995	22,2939
78	65,58185	26,09212
77	48,97885000000001	19,486520000000002
76	114,66624000000002	45,61986
73	145,08352000000002	61,502720000000004
71	54,50656000000001	23,106170000000002
70	59,58549000000001	25,259040000000002
69	90,3288	38,291399999999996
68	8,416070000000001	3,56782
65	12,887370000000002	5,463400000000001
64	30,434359999999998	12,901679999999999
63	116,31285000000001	49,3065
62	28,39551	12,03735
59	57,883950000000006	24,537940000000003
57	139,09899000000001	58,96578
56	65,7405	27,86825
55	160,4946	68,0358
54	56,85405	24,10122
53	24,44052	10,360739999999998
52	37,7216	15,99072
50	1,7567200000000003	0,7448000000000001
49	0,32604	0,13806000000000002
46	19,582160000000002	9,573459999999999
45	150,14664	73,4049
44	88,76447999999999	43,39587
42	210,26954999999998	102,79880000000001
40	41,02704	20,05776
38	30,769740000000002	15,04278
37	24,929399999999998	12,1878
35	105,75285000000002	51,70149000000001
34	17,094300000000004	8,3571
32	44,58759	21,79855
222	89,74619999999999	43,87572
30	73,91104	36,1344
221	170,24667	83,23149000000001
29	31,93568	15,61274
220	91,84938000000001	44,90418000000001
28	60,05272	29,359199999999998
219	62,32374999999999	30,469250000000002
27	8,43556	4,1241200000000005
218	17,45086	8,53139
217	70,65706	34,54361
215	29,167710000000003	14,259960000000001
214	12,60771	6,16373
212	59,64475	29,15961
21	87,37784	34,76308
20	137,85344	54,8448
211	24,2885	11,87424
210	77,59332	37,93482
18	94,15320000000001	37,45885
209	16,45314	8,043750000000001
208	44,47234	21,7422
17	84,51963	33,62608
15	117,12541	46,598150000000004
206	21,3794	9,062899999999999
205	20,8468	8,8374
13	68,91967000000002	27,41966
204	39,79113	16,868010000000005
12	72,891	28,99936
202	70,04144000000001	29,69148
10	63,54498	25,281209999999998
9	28,03455	11,153699999999999
200	51,833099999999995	21,97272
7	66,82816000000001	26,587680000000002
6	83,36664	33,16768000000001
5	121,4109	48,303450000000005
4	21,7555	8,6555
3	27,658150000000003	11,00385
2	29,6236	11,78558
Time	91
163	19,84383	8,41203
162	33,148534999999995	14,052279999999998
160	110,32707499999997	46,76917499999999
158	14,626769999999999	6,20046
157	24,348454999999998	10,321809999999997
156	154,94638500000002	65,68352999999999
155	293,77179	124,53363
154	8,785875	3,72435
153	1,18198	0,5011549999999999
152	4,215224999999999	1,7869950000000001
150	17,06409	7,233585000000001
149	21,29863	9,028739999999999
147	36,313275	15,393799999999997
145	44,67298499999999	18,937484999999995
144	110,22375	46,725274999999996
143	31,450425000000003	13,332249999999998
141	10,914	4,626625
139	42,490770000000005	18,01246125
137	159,856755	67,76535
136	148,96017499999996	63,146199999999986
135	754,8696000000001	319,999185
134	29,210349999999995	12,382824999999999
131	144,93375	61,439625
130	115,828275	49,10122499999999
129	28,376399999999997	12,029224999999999
128	124,53191499999998	52,790795
127	89,68613	38,019355
125	148,72473	63,04617
124	37,936589999999995	16,081635
123	96,203025	40,781475
122	16,53003	7,007220000000001
87	196,90515	78,338655
86	35,95581	14,305005
85	2,918125	1,160925
84	14,09287	5,606534999999999
83	62,10634499999999	24,708929999999995
82	36,111525	14,36718
81	32,635479999999994	12,98404
80	49,29074999999999	19,610374999999998
78	53,440906250000005	21,261775
77	27,810024999999996	11,064379999999998
76	133,77728	53,223169999999996
73	139,41619500000002	59,10027
71	56,816159999999996	24,085244999999997
70	80,55075500000001	34,146480000000004
69	74,52126	31,590404999999997
68	7,902895000000001	3,35027
65	10,812285	4,583699999999999
64	35,622035	15,10083
63	122,774675	52,04574999999999
62	43,321355	18,364675
59	59,522175	25,232409999999998
57	102,556035	43,47477
56	140,68466999999998	59,63805499999999
55	231,57077999999998	98,16594
54	100,78672499999999	42,72489
53	24,753859999999996	10,493569999999997
52	40,6686	17,239994999999997
50	3,79577	1,6093
49	0,45771	0,19381500000000002
46	32,762460000000004	16,017135
45	156,20094	76,364775
44	73,36655999999999	35,868015
42	136,873575	66,9162
40	28,633454999999998	13,998644999999998
38	35,613125000000004	17,410625
37	50,482035	24,680295
35	173,215875	84,683475
34	32,194264999999994	15,739204999999998
32	58,44589499999999	28,573774999999998
222	93,48562499999998	45,703875000000004
30	142,04778000000002	69,44579999999999
221	165,239415	80,783505
29	20,18576	9,868429999999998
220	159,94460999999998	78,19521
28	130,49918	63,79979999999998
219	165,781175	81,04820500000001
27	20,335725000000004	9,942075
218	8,72543	4,265695
217	105,98558999999999	51,815415
215	26,550095	12,98022
214	8,013375	3,9176249999999997
212	69,100625	33,782475
21	86,38491	34,368045
20	123,85269999999998	49,27462499999999
211	23,896749999999994	11,682719999999998
210	37,56501999999999	18,365269999999995
18	132,1182	52,563224999999996
209	28,668349999999997	14,015624999999998
208	42,10679	20,585699999999996
17	164,667555	65,51288
15	93,451125	37,179375
206	24,73902	10,48707
205	13,630600000000001	5,7783
13	56,65430500000001	22,539889999999996
204	22,687924999999996	9,617725
12	76,395375	30,393559999999994
202	148,83805999999998	63,094394999999984
10	65,41395	26,024775
9	35,198935	14,004089999999998
200	21,20445	8,988840000000001
7	72,79495999999999	28,961579999999994
6	84,11098499999999	33,46382
5	210,13425	83,60212500000002
4	54,38875	21,63875
3	24,041314999999997	9,564884999999999
2	26,9957	10,740084999999999
Time	90
163	24,177540000000004	10,24914
162	41,967870000000005	17,790960000000002
160	74,90095	31,751550000000005
158	22,581680000000006	9,572640000000002
157	48,69691000000001	20,643620000000002
156	134,59989000000002	57,05842
155	708,0653399999999	300,15798
154	11,0451	4,68204
153	1,0878400000000001	0,46124000000000004
152	3,2634000000000003	1,3834800000000003
150	9,579839999999997	4,06096
149	32,84608	13,92384
147	33,63756	14,259519999999998
145	97,85511	41,482110000000006
144	111,38400000000001	47,21712
143	38,480520000000006	16,3124
141	37,54416	15,915589999999998
139	59,506980000000006	25,2258825
137	234,97017000000005	99,60690000000001
136	233,75288999999998	99,09096
135	634,0336	268,77521
134	64,71216000000001	27,432720000000003
131	91,66750000000002	38,85925000000001
130	175,57128000000003	74,42712
129	49,76784000000001	21,09741
128	125,93115000000002	53,38395000000001
127	98,8666	41,911100000000005
125	159,24062	67,50398
124	52,823100000000004	22,39215
123	62,71012	26,583480000000005
122	19,03458	8,06892
87	267,95340000000004	106,60518
86	27,60244	10,981620000000001
85	3,19725	1,27197
84	14,442280000000002	5,745540000000001
83	78,45012	31,211280000000002
82	53,95975	21,4682
81	45,86608	18,24784
80	44,6211	17,75255
78	53,7522125	21,38563
77	61,4311	24,44072
76	161,70880000000002	64,3357
73	136,01580000000004	57,65880000000001
71	69,288	29,372249999999998
70	156,68777000000003	66,42192000000001
69	76,77948	32,547689999999996
68	8,416070000000001	3,56782
65	13,97952	5,9264
64	48,4183	20,5254
63	116,31285000000003	49,30650000000001
62	27,66742	11,7287
59	53,515350000000005	22,686020000000003
57	94,3044	39,9768
56	113,07366	47,93339
55	197,17908000000003	83,58684000000001
54	80,97395	34,32598000000001
53	32,587360000000004	13,814319999999999
52	64,834	27,48405
50	3,4507000000000003	1,4630000000000003
49	0,9028800000000001	0,38232000000000005
46	39,164320000000004	19,146919999999998
45	89,60364000000001	43,80615
44	121,37183999999999	59,337210000000006
42	297,55125	145,47
40	51,28380000000001	25,072200000000002
38	41,026320000000005	20,05704
37	24,929399999999998	12,1878
35	160,45260000000002	78,44364000000002
34	20,513160000000003	10,02852
32	32,53688999999999	15,907049999999998
222	97,22504999999998	47,532030000000006
30	170,91928000000001	83,56079999999999
221	170,24667	83,23149000000001
29	28,320320000000002	13,84526
220	171,02988	83,61468
28	173,229	84,69
219	186,97124999999997	91,40775000000001
27	14,159690000000001	6,92263
218	6,766659999999998	3,30809
217	107,12522	52,37257000000001
215	56,091750000000005	27,423000000000002
214	12,180330000000001	5,95479
212	100,37775	49,07349
21	105,25058000000001	41,87371
20	140,0074	55,70175
211	50,144	24,514560000000003
210	83,75152000000001	40,94552
18	194,38080000000002	77,3344
209	19,9432	9,75
208	57,71942000000001	28,218600000000002
17	148,63797	59,13552
15	137,06165000000001	54,52975
206	27,487800000000007	11,6523
205	18,922480000000004	8,021640000000001
13	59,574630000000006	23,701739999999997
204	28,62169	12,133130000000003
12	64,48050000000002	25,653280000000002
202	137,5814	58,32254999999999
10	56,069100000000006	22,306950000000004
9	40,494350000000004	16,1109
200	29,843299999999996	12,65096
7	95,46880000000002	37,982400000000005
6	69,96843	27,837160000000004
5	171,22050000000002	68,12025000000001
4	54,82386	21,81186
3	17,44591	6,94089
2	30,5792	12,16576
Time	89
163	25,774169999999998	10,92597
162	41,055525	17,4042
160	110,327075	46,769175000000004
158	40,800990000000006	17,296020000000002
157	57,079165	24,197029999999998
156	195,63937500000003	82,93374999999999
155	564,94575	239,48775
154	9,455274999999999	4,008109999999999
153	1,18198	0,5011549999999999
152	6,209525	2,6324550000000007
150	20,656529999999997	8,756445
149	26,944050000000004	11,4219
147	60,012465	25,440279999999998
145	108,491535	45,991035000000004
144	117,18525000000001	49,676345
143	46,250625	19,60625
141	26,63016	11,288965
139	68,56239	29,06460375
137	240,74812500000002	102,05624999999999
136	304,795435	129,20684
135	968,1095999999999	410,394435
134	66,06033	28,004234999999998
131	135,02375	57,238625000000006
130	106,07431500000001	44,966384999999995
129	61,554959999999994	26,094164999999997
128	169,30743499999997	71,77175500000001
127	71,32519	30,235865
125	139,71111	59,22519
124	44,65953	18,931545
123	114,73101499999999	48,635684999999995
122	56,60283	23,994419999999998
87	282,16305000000006	112,25848500000001
86	43,94599	17,483895
85	2,867375	1,140735
84	18,05285	7,181925
83	118,764765	47,25041
82	42,752725	17,00942
81	55,56852	22,10796
80	75,23324999999998	29,931624999999997
78	73,98711875	29,436204999999998
77	37,771825	15,027739999999998
76	195,52064000000001	77,78771
73	134,882335	57,178309999999996
71	39,2632	16,644274999999997
70	148,963725	63,14760000000001
69	63,9829	27,123074999999996
68	9,339785	3,9594099999999997
65	13,215015	5,6023
64	47,380765000000004	20,08557
63	208,070765	88,20384999999999
62	33,128094999999995	14,043574999999999
59	50,784974999999996	21,52857
57	100,198425	42,47535
56	185,38821	78,588465
55	199,47186	84,55878
54	105,955275	44,915910000000004
53	26,6339	11,290549999999998
52	92,5358	39,227235
50	2,91741	1,2368999999999999
49	0,74613	0,315945
46	53,85094	26,327014999999996
45	127,14030000000001	62,157375
44	125,90064	61,55128500000001
42	259,861425	127,0438
40	62,822655	30,713445
38	35,613125000000004	17,410625
37	28,045575000000003	13,711275
35	278,968725	136,384965
34	45,869704999999996	22,424884999999996
32	41,57491499999999	20,325674999999997
222	128,386925	62,76665500000001
30	181,31302000000002	88,64219999999999
221	165,239415	80,783505
29	36,454879999999996	17,82209
220	153,61016999999998	75,09837
28	151,28666	73,9626
219	180,73887499999998	88,360825
27	22,745885	11,120395
218	14,06753	6,877345000000001
217	149,29153	72,987305
215	48,238905	23,58378
214	11,432415	5,589145
212	108,378875	52,985144999999996
21	124,11625000000001	49,379375
20	136,77646	54,41632499999999
211	35,649249999999995	17,42832
210	96,68374	47,26799
18	232,34580000000003	92,43877499999999
209	32,158409999999996	15,721875
208	55,35386999999999	27,062099999999997
17	179,239905	71,31048
15	110,895335	44,119524999999996
206	33,90162	14,371169999999998
205	14,272040000000002	6,05022
13	56,65430500000001	22,539889999999996
204	51,309614999999994	21,750855
12	69,38662500000001	27,605159999999998
202	168,84990000000002	71,577675
10	61,67601	24,537644999999998
9	30,215014999999998	12,021209999999998
200	46,335649999999994	19,64228
7	149,17000000000002	59,347500000000004
6	88,577055	35,240660000000005
5	197,68185	78,647925
4	50,90787	20,25387
3	30,849475	12,273525
2	37,0295	14,731975
Time	88
163	22,808999999999997	9,668999999999999
162	35,277339999999995	14,954719999999998
160	125,50969999999998	53,2053
158	42,08404	17,83992
157	67,85635	28,7657
156	215,98587	91,55885999999998
155	361,56528000000003	153,27216
154	12,7186	5,391439999999999
153	1,73636	0,7362099999999999
152	6,889399999999999	2,9206800000000004
150	22,752119999999998	9,64478
149	32,84607999999999	13,923839999999998
147	65,74614	27,870879999999996
145	113,45519999999998	48,0952
144	132,2685	56,07033
143	55,500750000000004	23,527499999999996
141	46,27536	19,61689
139	48,95892	20,754405
137	342,82532999999995	145,32809999999998
136	275,00339999999994	116,57759999999999
135	938,2560000000001	397,7391
134	79,99141999999999	33,90989
131	146,17249999999999	61,96475
130	214,58712	90,96647999999999
129	51,51407999999999	21,83767
128	246,26535999999996	104,39528
127	86,15518	36,522529999999996
125	174,26332000000002	73,87228
124	55,704359999999994	23,61354
123	125,42023999999998	53,166959999999996
122	58,10556000000001	24,631440000000005
87	312,6123	124,37271
86	54,478500000000004	21,67425
85	3,4002499999999998	1,35273
84	18,16932	7,228259999999999
83	161,25857999999997	64,15652
82	60,60095	24,110439999999997
81	102,31664	40,706720000000004
80	90,27989999999998	35,91795
78	63,506475	25,26642
77	47,318549999999995	18,82596
76	155,82847999999998	61,996219999999994
73	120,14728999999998	50,93193999999999
71	59,12575999999999	25,064319999999995
70	141,23968	59,873279999999994
69	130,97676	55,522529999999996
68	16,21633	6,874579999999999
65	19,00341	8,0562
64	35,27619	14,95422
63	144,74488	61,35919999999999
62	63,34383	26,852549999999997
59	84,09555	35,649460000000005
57	124,95332999999998	52,96925999999999
56	218,25845999999999	92,52259
55	330,16031999999996	139,95936
54	117,15379999999999	49,66312
53	50,13439999999999	21,252799999999993
52	58,93999999999999	24,985499999999995
50	4,893719999999999	2,0747999999999998
49	1,1035199999999998	0,46728
46	43,683279999999996	21,35618
45	198,58103999999997	97,08389999999999
44	97,82207999999999	47,82402
42	305,48594999999995	149,3492
40	65,81421	32,17599
38	33,61879	16,43563
37	48,61233000000001	23,76621
35	182,33249999999998	89,14049999999999
34	32,479169999999996	15,878489999999998
32	63,86871	31,22495
222	174,50649999999996	85,3139
30	166,29984	81,30239999999999
221	196,95203	96,28741000000001
29	50,01248	24,450139999999998
220	174,19709999999998	85,1631
28	194,01648	94,85279999999999
219	154,56289999999998	75,56374000000001
27	23,19779	11,34133
218	19,94384	9,750160000000001
217	134,47634	65,74429
215	46,36918	22,66968
214	15,385679999999999	7,521839999999999
212	114,92524999999999	56,18558999999999
21	166,81224	66,36588
20	152,93115999999998	60,84344999999999
211	39,9585	19,535040000000002
210	68,97184	33,71984
18	164,00879999999998	65,25089999999999
209	35,89776	17,55
208	78,53626	38,395799999999994
17	238,98654	95,08063999999999
15	144,53773999999999	57,504099999999994
206	35,42872	15,018519999999999
205	16,356720000000003	6,93396
13	105,13170000000001	41,82659999999999
204	35,60259	15,092430000000002
12	102,32775000000001	40,71063999999999
202	172,60211999999999	73,16828999999998
10	109,64623999999999	43,622479999999996
9	39,248369999999994	15,615179999999995
200	80,1057	33,957840000000004
7	186,16416	74,06568
6	122,07257999999999	48,56696
5	217,917	86,6985
4	45,25144	18,00344
3	29,36019	11,681009999999999
2	34,4016	13,68648
Time	87
163	36,266310000000004	15,37371
162	38,014375	16,115
160	122,47317499999998	51,918074999999995
158	41,82743000000001	17,73114
157	73,045365	30,96543
156	305,19742500000007	129,37665
155	610,14141	258,64677
154	10,124675	4,291869999999999
153	1,66314	0,705165
152	5,846925	2,4787350000000004
150	21,255269999999996	9,010254999999999
149	50,03895000000001	21,212100000000003
147	50,838585	21,551319999999997
145	109,909725	46,592225
144	189,12075000000002	80,17073500000001
143	58,83079500000001	24,939149999999998
141	34,48824	14,620135
139	65,97513000000001	27,967826249999998
137	367,86313500000006	155,94195
136	387,2964549999999	164,18012
135	931,1479999999999	394,725925
134	77,74446999999999	32,957364999999996
131	162,27625	68,791375
130	176,790525	74,943975
129	79,01736	33,496764999999996
128	172,10590499999998	72,958065
127	108,04707	45,802845
125	124,68840999999999	52,85689
124	65,78877	27,888405000000002
123	83,37595499999999	35,343945
122	29,55369	12,52806
87	298,40265	118,719405
86	57,74721000000001	22,974705
85	3,5778750000000006	1,4233950000000002
84	22,01283	8,757315
83	181,96069499999996	72,39282999999999
82	70,14767499999999	27,908659999999998
81	99,67051999999998	39,65396
80	76,27094999999998	30,344474999999996
78	70,45898125000001	28,032515
77	70,14767499999999	27,908659999999998
76	257,264	102,35225
73	171,15321500000002	72,55399
71	88,22672	37,400665
70	182,06677500000004	77,1804
69	91,08154	38,61049499999999
68	19,808555000000002	8,39743
65	13,870305	5,8801
64	55,681045	23,604210000000002
63	179,63873500000003	76,15115
62	56,426975	23,920375
59	89,010225	37,732870000000005
57	161,496285	68,46027
56	151,20315	64,096975
55	387,47981999999996	164,25786
54	111,123825	47,106930000000006
53	54,20782	22,979589999999995
52	70,1386	29,732744999999998
50	4,61139	1,9551
49	1,03455	0,43807500000000005
46	65,14834	31,850164999999997
45	177,99642	87,020325
44	145,82736	71,293215
42	351,11047499999995	171,65460000000002
40	55,130085	26,952615
38	49,858375	24,374875
37	61,700265	30,164805
35	344,60842500000007	168,475545
34	47,579135	23,260595
32	50,01040499999999	24,449724999999997
222	233,09082499999997	113,95499500000001
30	220,57826000000003	107,8386
221	191,944775	93,839425
29	38,865120000000005	19,00041
220	242,29233	118,45413
28	222,88798000000003	108,9678
219	195,69657499999997	95,67344500000002
27	23,047155000000004	11,267685
