VREF
11400,0

SREF
10000000,0

LOADS
ID	P[k]	Q[k]
53	120,0	84,00000000000001
52	242,5	145,5
51	244,0	183,0
50	78,0	62,400000000000006
46	81,0	60,74999999999999
45	276,0	241,50000000000003
44	15,75	10,5
42	20,0	12,0
41	99,0	79,2
40	5,5	2,75
39	6,0	3,0
38	6,3	3,15
37	10,3	5,15
36	55,49999999999999	33,3
35	55,49999999999999	33,3
34	317,3333336	238,0000002
33	79,0	39,5
32	19,999999999999996	14,999999999999996
31	963,0	856,0
29	117,0	70,19999999999999
28	1125,0	812,5
27	49,6666667	34,76666669
26	46,0	27,599999999999998
25	15,75	9,45
24	15,0	3,0
23	25,25	10,1
22	18,25	7,3
21	150,0	131,25000000000003
20	175,5	175,5
19	653,9999999999999	544,9999999999999
18	283,5	162,0
17	257,5	180,25000000000003
16	151,5	75,75
14	437,50000000000006	312,5
13	196,0	147,0
12	750,0	500,0
10	139,5	120,89999999999999
9	109,5	83,95
8	70,5	47,0
7	238,0	190,39999999999998
6	280,5	204,0
5	111,1	50,5
4	176,75000000000003	126,25
3	112,5	75,0
2	26,5	13,25
Time	92
83	204,0	183,6
82	55,00000000000001	16,5
81	135,0	97,2
80	130,0	91,0
79	1240,0	806,0
78	144,0	129,6
76	96,0	57,6
75	708,0000000000001	560,5000000000001
72	80,0	60,0
71	660,0	495,0
68	156,0	140,4
66	36,0	21,599999999999998
64	171,00000000000003	114,00000000000001
63	144,0	115,19999999999999
62	70,0	45,5
61	9,0	4,5
60	6,800000000000001	3,4000000000000004
58	258,0	180,6
57	12,9	8,6
55	80,0	32,0
54	190,0	114,0
53	195,0	136,50000000000003
52	165,0	99,0
51	504,0	378,0
50	25,999999999999996	20,799999999999997
46	90,0	67,5
45	360,0	315,00000000000006
44	15,0	10,0
42	24,5	14,7
41	80,0	64,0
40	5,2	2,6
39	3,5999999999999996	1,7999999999999998
38	11,200000000000001	5,6000000000000005
37	6,2	3,1
36	50,0	30,0
35	59,00000000000001	35,400000000000006
34	640,0	480,0
33	92,0	46,0
32	88,0	66,0
31	1080,0	960,0
29	110,00000000000001	66,0
28	684,0	494,0
27	52,0	36,4
26	13,999999999999998	8,399999999999999
25	31,5	18,9
24	16,499999999999996	3,3
23	26,0	10,4
22	16,5	6,6000000000000005
21	208,0	182,00000000000003
20	108,0	108,0
19	348,00000000000006	290,00000000000006
18	294,00000000000006	168,00000000000003
17	185,0	129,50000000000003
16	126,00000000000001	63,00000000000001
14	273,00000000000006	195,0
13	512,0	384,0
12	324,0	216,0
10	138,0	119,60000000000001
9	177,00000000000003	135,70000000000002
8	180,0	120,0
7	160,0	128,0
6	275,0	200,0
5	83,6	38,0
4	161,00000000000003	115,0
3	159,0	106,0
2	50,0	25,0
Time	91
83	238,0	214,2
82	40,5	12,149999999999999
81	252,5	181,8
80	62,999999999999986	44,099999999999994
79	950,0	617,5
78	129,99999999999997	116,99999999999999
76	163,49999999999997	98,1
75	690,0	546,25
72	73,0	54,75
71	629,9999999999999	472,49999999999994
68	113,99999999999999	102,6
66	31,1875	18,712500000000002
64	148,5	99,0
63	115,5	92,4
62	101,0	65,65
61	12,7	6,35
60	7,8999999999999995	3,9499999999999997
58	363,0	254,1
57	13,349999999999998	8,899999999999999
55	93,0	37,199999999999996
54	187,5	112,5
53	237,5	166,25000000000003
52	207,5	124,5
51	251,99999999999994	188,99999999999997
50	59,00000000000001	47,2
46	125,0	93,75
45	315,99999999999994	276,5
44	14,25	9,5
42	23,25	13,950000000000001
41	59,0	47,199999999999996
40	13,5	6,75
39	8,5	4,25
38	6,299999999999999	3,1499999999999995
37	10,899999999999999	5,449999999999999
36	56,49999999999999	33,9
35	66,5	39,900000000000006
34	491,0	368,25
33	131,0	65,5
32	41,0	30,750000000000004
31	855,0	760,0
29	135,0	81,0
28	747,0	539,5
27	59,375	41,5625
26	13,5	8,100000000000001
25	29,75	17,849999999999998
24	18,75	3,75
23	14,75	5,8999999999999995
22	29,25	11,7
21	125,99999999999997	110,25
20	136,5	136,5
19	606,0	505,0
18	213,5	121,99999999999997
17	247,5	173,25000000000003
16	160,49999999999997	80,24999999999999
14	262,50000000000006	187,5
13	340,0	255,0
12	570,0	380,0
10	145,5	126,1
9	133,49999999999997	102,35
8	202,5	135,0
7	134,0	107,19999999999999
6	368,49999999999994	268,0
5	148,5	67,5
4	110,25	78,74999999999999
3	178,5	119,0
2	42,5	21,25
Time	90
83	256,0	230,4
82	75,0	22,5
81	185,00000000000003	133,20000000000002
80	110,00000000000001	77,0
79	740,0000000000001	481,00000000000006
78	176,00000000000003	158,40000000000003
76	135,00000000000003	81,00000000000001
75	816,0000000000001	646,0
72	94,0	70,5
71	760,0	570,0
68	220,00000000000003	198,00000000000003
66	25,375000000000004	15,225000000000001
64	183,00000000000003	122,00000000000001
63	126,00000000000001	100,80000000000001
62	82,0	53,300000000000004
61	10,4	5,2
60	7,200000000000001	3,6000000000000005
58	366,00000000000006	256,20000000000005
57	12,900000000000002	8,600000000000001
55	126,0	50,4
54	345,00000000000006	207,00000000000003
53	99,99999999999999	70,0
52	340,0	204,00000000000003
51	512,0	384,0
50	62,0	49,6
46	124,00000000000003	93,00000000000001
45	568,0000000000001	497,0000000000001
44	13,500000000000002	9,000000000000002
42	20,0	11,999999999999998
41	94,0	75,2
40	13,200000000000001	6,6000000000000005
39	6,6	3,3
38	9,600000000000001	4,800000000000001
37	12,8	6,4
36	38,0	22,8
35	42,00000000000001	25,200000000000003
34	462,0	346,5
33	130,0	65,0
32	100,0	75,0
31	756,0000000000001	672,0000000000001
29	102,0	61,2
28	702,0	507,0
27	75,75	53,025000000000006
26	35,0	21,0
25	26,5	15,9
24	23,5	4,699999999999999
23	21,000000000000004	8,4
22	18,000000000000004	7,200000000000001
21	216,0	189,00000000000006
20	198,0	198,0
19	432,00000000000006	360,00000000000006
18	385,0000000000001	220,00000000000003
17	250,0	175,00000000000003
16	201,0	100,5
14	322,0000000000001	230,00000000000003
13	320,0	240,0
12	492,00000000000006	328,0
10	126,00000000000001	109,20000000000002
9	159,0	121,9
8	219,0	146,0
7	180,00000000000003	144,00000000000003
6	440,0	320,0
5	83,6	38,0
4	140,00000000000003	100,0
3	141,0	94,0
2	46,00000000000001	23,000000000000004
Time	89
83	214,0	192,60000000000002
82	59,5	17,849999999999998
81	272,5	196,20000000000002
80	149,0	104,3
79	1270,0	825,5
78	210,0	189,0
76	205,50000000000003	123,30000000000001
75	786,0	622,25
72	123,0	92,25
71	1210,0	907,5
68	274,0	246,60000000000002
66	42,0625	25,237499999999997
64	178,5	119,0
63	199,5	159,60000000000002
62	119,0	77,35
61	12,5	6,25
60	15,1	7,55
58	375,0	262,5
57	15,75	10,5
55	119,0	47,599999999999994
54	257,5	154,5
53	172,5	120,75000000000001
52	297,5	178,5
51	596,0	447,0
50	37,0	29,6
46	135,0	101,25
45	404,0	353,50000000000006
44	20,25	13,5
42	13,25	7,95
41	93,0	74,39999999999999
40	16,099999999999998	8,049999999999999
39	10,700000000000001	5,3500000000000005
38	13,700000000000001	6,8500000000000005
37	10,5	5,25
36	62,5	37,5
35	52,5	31,5
34	488,99999999999994	366,75
33	155,0	77,5
32	73,0	54,75
31	1233,0	1096,0
29	137,0	82,2
28	1215,0	877,5000000000001
27	64,125	44,887499999999996
26	21,5	12,9
25	37,25	22,35
24	22,25	4,45
23	27,250000000000004	10,9
22	26,25	10,5
21	198,0	173,25000000000003
20	247,5	247,5
19	930,0	775,0
18	416,50000000000006	238,0
17	257,5	180,25000000000003
16	139,5	69,75
14	318,5	227,49999999999997
13	420,0	315,0
12	714,0	476,0
10	244,49999999999997	211,89999999999998
9	199,5	152,95000000000002
8	223,5	149,0
7	258,0	206,4
6	709,5	516,0
5	119,9	54,50000000000001
4	222,25000000000003	158,75
3	229,5	153,0
2	68,5	34,25
Time	88
83	320,0	288,0
82	61,0	18,3
81	394,99999999999994	284,4
80	140,0	98,0
79	1640,0	1066,0
78	348,0	313,2
76	183,0	109,8
75	924,0	731,5
72	99,99999999999999	74,99999999999999
71	1579,9999999999998	1185,0
68	204,0	183,6
66	44,25	26,55
64	219,0	146,0
63	200,99999999999997	160,79999999999998
62	109,99999999999999	71,49999999999999
61	11,399999999999999	5,699999999999999
60	10,999999999999998	5,499999999999999
58	444,0	310,8
57	24,299999999999997	16,2
55	115,99999999999999	46,4
54	260,0	156,0
53	155,00000000000003	108,50000000000004
52	355,0	213,0
51	488,0	366,0
50	80,0	64,0
46	146,0	109,5
45	640,0	560,0
44	16,499999999999996	10,999999999999998
42	14,500000000000002	8,700000000000001
41	125,99999999999997	100,79999999999998
40	13,399999999999999	6,699999999999999
39	8,8	4,4
38	10,599999999999998	5,299999999999999
37	17,2	8,6
36	87,0	52,2
35	60,0	36,0
34	772,0000000000001	579,0
33	142,0	71,0
32	80,0	60,0
31	1169,9999999999998	1039,9999999999998
29	118,0	70,8
28	1187,9999999999998	857,9999999999999
27	96,50000000000001	67,55000000000001
26	54,0	32,400000000000006
25	34,5	20,7
24	21,500000000000004	4,300000000000001
23	37,0	14,8
22	28,999999999999996	11,6
21	320,0	280,0
20	161,99999999999997	161,99999999999997
19	1044,0	870,0
18	434,00000000000006	248,0
17	255,0	178,50000000000003
16	153,0	76,5
14	350,0	249,99999999999997
13	488,0	366,0
12	708,0	472,0
10	194,99999999999997	168,99999999999997
9	188,99999999999997	144,89999999999998
8	252,0	168,0
7	208,0	166,4
6	703,9999999999999	511,99999999999994
5	112,2	51,0
4	311,5	222,49999999999997
3	219,0	146,0
2	85,0	42,5
Time	87
83	302,0	271,8
82	76,5	22,95
81	432,5	311,4
80	137,0	95,9
79	1850,0	1202,5
78	374,0	336,6
76	211,50000000000003	126,9
75	702,0	555,75
72	145,0	108,75
71	1830,0	1372,5
68	306,0	275,4
66	38,4375	23,062499999999996
64	247,50000000000003	165,0
63	271,5	217,20000000000002
62	169,0	109,85
61	19,1	9,55
60	16,1	8,05
58	405,0	283,5
57	25,049999999999997	16,7
55	145,0	58,0
54	417,5	250,5
53	242,5	169,75000000000003
52	432,5	259,5
51	668,0	501,0
50	89,0	71,2
46	129,0	96,75
45	524,0	458,5000000000001
44	19,950000000000003	13,3
42	20,25	12,149999999999999
41	169,0	135,2
40	13,3	6,65
39	7,1	3,55
38	18,1	9,05
37	14,100000000000001	7,050000000000001
36	58,5	35,099999999999994
35	74,5	44,7
34	807,0	605,25
33	155,0	77,5
32	64,99999999999999	48,74999999999999
31	1503,0	1336,0
29	189,0	113,4
28	1737,0000000000002	1254,5
27	91,875	64,3125
26	35,5	21,299999999999997
25	43,25	25,95
24	27,249999999999996	5,449999999999999
23	38,75	15,5
22	46,75	18,700000000000003
21	262,0	229,25000000000006
20	205,50000000000003	205,50000000000003
19	738,0	615,0
18	514,5000000000001	294,0
17	362,5	253,75000000000003
16	184,5	92,25
14	661,5000000000001	472,50000000000006
13	620,0	465,0
12	1086,0	724,0
10	262,5	227,5
9	256,5	196,65
8	238,5	159,0
7	282,0	225,60000000000002
6	973,5	708,0
5	194,7	88,5
4	211,75000000000003	151,25
3	184,5	123,0
2	91,5	45,75
Time	86
83	404,0	363,6
82	73,0	21,9
81	515,0	370,8
80	154,0	107,8
79	1440,0	936,0
78	392,0	352,8
76	303,0	181,8
75	1056,0	836,0
72	208,0	156,0
71	1780,0	1335,0
68	312,0	280,8
66	49,125	29,475
64	300,0	200,0
63	261,0	208,8
62	190,0	123,5
61	20,6	10,3
60	13,2	6,6
58	491,99999999999994	344,4
57	21,299999999999997	14,2
55	210,0	84,0
54	440,0	264,0
53	260,0	182,00000000000003
52	480,0	288,0
51	824,0	618,0
50	68,0	54,400000000000006
46	206,0	154,5
45	776,0	679,0000000000001
44	24,599999999999998	16,4
42	23,0	13,8
41	170,0	136,0
40	18,2	9,1
39	8,200000000000001	4,1000000000000005
38	15,4	7,7
37	14,8	7,4
36	92,0	55,199999999999996
35	96,0	57,599999999999994
34	770,0	577,5
33	146,0	73,0
32	106,0	79,5
31	1314,0	1168,0
29	134,0	80,39999999999999
28	1296,0	936,0
27	78,25000000000001	54,775000000000006
26	55,00000000000001	33,0
25	33,5	20,099999999999998
24	31,0	6,2
23	47,0	18,799999999999997
22	44,5	17,8
21	320,0	280,0
20	264,0	264,0
19	983,9999999999999	820,0
18	581,0000000000001	332,0
17	520,0	364,00000000000006
16	245,99999999999997	122,99999999999999
14	651,0000000000001	464,99999999999994
13	552,0	413,99999999999994
12	1152,0	768,0
10	231,0	200,20000000000002
9	203,99999999999997	156,39999999999998
8	242,99999999999997	162,0
7	263,99999999999994	211,2
6	913,0	664,0
5	206,79999999999998	94,0
4	297,50000000000006	212,5
3	282,0	188,0
2	94,0	47,0
Time	85
83	426,0	383,4
82	98,50000000000001	29,550000000000004
81	392,5	282,6
80	181,0	126,7
79	1990,0000000000002	1293,5000000000002
78	306,0	275,4
76	235,5	141,3
75	1110,0	878,75
72	201,00000000000003	150,75000000000003
71	1490,0000000000002	1117,5000000000002
68	450,0	405,0
66	35,3125	21,1875
64	217,50000000000003	145,00000000000003
63	301,50000000000006	241,20000000000002
62	209,0	135,85
61	18,1	9,05
60	16,700000000000003	8,350000000000001
58	591,0000000000001	413,70000000000005
57	33,45	22,3
55	179,0	71,6
54	497,50000000000006	298,50000000000006
53	317,5	222,25000000000003
52	362,50000000000006	217,50000000000003
51	604,0	453,0
50	133,0	106,4
46	155,0	116,25
45	820,0000000000001	717,5000000000002
44	22,95	15,3
42	25,75	15,450000000000001
41	191,0	152,8
40	22,3	11,15
39	5,499999999999999	2,7499999999999996
38	16,3	8,15
37	17,3	8,65
36	101,50000000000001	60,900000000000006
35	78,5	47,1
34	852,9999999999999	639,75
33	161,0	80,5
32	123,0	92,25
31	1611,0	1432,0
29	165,0	99,00000000000001
28	1953,0	1410,5
27	103,62499999999999	72,5375
26	28,499999999999996	17,099999999999998
25	53,75	32,25
24	20,75	4,1499999999999995
23	55,25	22,1
22	42,25000000000001	16,900000000000002
21	298,00000000000006	260,75000000000006
20	226,5	226,5
19	1266,0000000000002	1055,0000000000002
18	710,5000000000002	406,00000000000006
17	472,50000000000006	330,75000000000006
16	313,5	156,75
14	591,5000000000001	422,50000000000006
13	852,0	639,0
12	1086,0	724,0
10	325,5	282,09999999999997
9	277,5	212,75
8	268,5	179,0
7	326,0	260,8
6	1006,5	732,0
5	194,7	88,5
4	320,25000000000006	228,75
3	265,5	177,0
2	107,5	53,75
Time	84
83	320,0	288,0
82	91,0	27,3
81	425,0	306,0
80	225,99999999999997	158,2
79	1660,0	1079,0
78	459,99999999999994	413,99999999999994
76	285,0	171,0
75	1440,0	1140,0
72	229,99999999999997	172,5
71	2320,0	1739,9999999999998
68	356,0	320,4
66	56,99999999999999	34,199999999999996
64	360,0	240,0
63	300,0	240,0
62	190,0	123,5
61	16,400000000000002	8,200000000000001
60	23,4	11,7
58	522,0	365,4
57	28,2	18,799999999999997
55	192,0	76,8
54	430,0	258,0
53	169,99999999999997	119,00000000000001
52	415,0	249,0
51	672,0	504,0
50	100,0	80,0
46	225,99999999999997	169,49999999999997
45	936,0	819,0000000000001
44	31,8	21,200000000000003
42	31,0	18,6
41	200,0	160,0
40	22,200000000000003	11,100000000000001
39	7,199999999999999	3,5999999999999996
38	21,0	10,5
37	21,400000000000002	10,700000000000001
36	106,0	63,6
35	90,0	54,0
34	776,0	582,0
33	178,0	89,0
32	65,99999999999999	49,49999999999999
31	1872,0	1664,0
29	160,0	96,0
28	2124,0	1534,0
27	89,99999999999999	62,99999999999999
26	60,0	36,0
25	59,5	35,699999999999996
24	28,500000000000004	5,700000000000001
23	46,0	18,400000000000002
22	53,0	21,200000000000003
21	463,99999999999994	406,00000000000006
20	285,0	285,0
19	972,0000000000001	810,0
18	819,0000000000001	468,0
17	420,0	294,00000000000006
16	240,0	120,0
14	602,0000000000001	430,0
13	728,0	546,0
12	1056,0	704,0
10	252,0	218,4
9	300,0	230,0
8	282,0	188,0
7	336,0	268,8
6	1287,0	936,0
5	195,8	89,0
4	325,50000000000006	232,49999999999997
3	297,0	198,0
2	100,0	50,0
Time	83
83	352,0	316,8
82	85,0	25,5
81	540,0	388,8
80	204,0	142,8
79	2060,0	1339,0
78	424,0	381,6
76	291,0	174,6
75	1368,0000000000002	1083,0000000000002
72	172,0	129,0
71	2100,0	1575,0
68	364,0	327,6
66	47,5	28,5
64	303,0	202,0
63	252,0	201,6
62	240,0	156,0
61	17,0	8,5
60	22,200000000000003	11,100000000000001
58	666,0000000000001	466,20000000000005
57	32,400000000000006	21,6
55	192,0	76,8
54	560,0	336,00000000000006
53	320,0	224,00000000000003
52	495,0	297,0
51	800,0	600,0
50	104,0	83,2
46	218,00000000000003	163,5
45	944,0	826,0000000000001
44	28,2	18,799999999999997
42	28,500000000000004	17,1
41	220,00000000000003	176,0
40	24,0	12,0
39	10,0	5,0
38	18,799999999999997	9,399999999999999
37	23,4	11,7
36	94,0	56,4
35	94,0	56,4
34	640,0	479,99999999999994
33	220,00000000000003	110,00000000000001
32	82,0	61,50000000000001
31	1836,0	1632,0
29	164,0	98,4
28	2033,9999999999998	1468,9999999999998
27	80,0	55,99999999999999
26	39,0	23,400000000000002
25	55,50000000000001	33,300000000000004
24	28,500000000000004	5,700000000000001
23	53,5	21,400000000000002
22	60,0	24,0
21	408,0	357,00000000000006
20	297,0	297,0
19	1296,0	1080,0
18	672,0000000000001	384,0
17	435,0	304,50000000000006
16	336,00000000000006	168,00000000000003
14	560,0000000000001	400,0
13	672,0	504,0
12	1056,0	704,0
10	261,0	226,2
9	273,0	209,3
8	270,0	180,0
7	324,0	259,20000000000005
6	1056,0	768,0
5	204,6	93,0
4	308,00000000000006	220,0
3	246,00000000000003	164,0
2	95,0	47,5
Time	82
83	384,0	345,59999999999997
82	82,0	24,6
81	555,0	399,6
80	218,00000000000003	152,60000000000002
79	2380,0	1547,0
78	348,0	313,2
76	330,0	198,00000000000003
75	1296,0	1026,0
72	186,0	139,5
71	2040,0	1530,0
68	392,0	352,8
66	47,5	28,5
64	264,0	176,0
63	246,00000000000003	196,8
62	176,0	114,4
61	19,4	9,7
60	17,6	8,8
58	612,0	428,40000000000003
57	25,8	17,2
55	229,99999999999997	92,0
54	525,0	315,0
53	250,0	175,00000000000003
52	535,0	321,0
51	648,0	486,00000000000006
50	94,0	75,2
46	190,0	142,5
45	952,0	833,0000000000001
44	28,5	19,0
42	26,0	15,600000000000001
41	229,99999999999997	184,0
40	23,4	11,7
39	6,800000000000001	3,4000000000000004
38	21,400000000000002	10,700000000000001
37	18,400000000000002	9,200000000000001
36	80,0	48,0
35	118,0	70,8
34	879,9999999999999	659,9999999999999
33	184,0	92,0
32	86,00000000000001	64,50000000000001
31	1692,0	1504,0
29	200,0	120,0
28	1764,0	1274,0
27	102,0	71,4
26	32,0	19,2
25	55,00000000000001	33,0
24	34,5	6,9
23	53,0	21,200000000000003
22	44,0	17,6
21	340,0	297,50000000000006
20	351,0	351,0
19	1176,0	980,0
18	665,0000000000001	380,0
17	430,0	301,00000000000006
16	338,99999999999994	169,49999999999997
14	630,0000000000001	450,0
13	680,0	510,0
12	1344,0000000000002	896,0000000000001
10	321,0	278,2
9	270,0	207,0
8	258,0	172,0
7	412,0	329,6
6	1034,0	752,0
5	178,20000000000002	81,0
4	297,50000000000006	212,5
3	270,0	180,0
2	92,0	46,0
Time	81
83	456,00000000000006	410,40000000000003
82	114,00000000000001	34,2
81	525,0	378,0
80	206,0	144,20000000000002
79	2380,0	1547,0
78	404,0	363,6
76	345,0	206,99999999999997
75	1200,0	950,0
72	160,0	120,0
71	2040,0	1530,0
68	400,0	360,0
66	38,5	23,1
64	261,0	174,0
63	360,0	288,0
62	194,0	126,1
61	22,200000000000003	11,100000000000001
60	22,200000000000003	11,100000000000001
58	677,9999999999999	474,59999999999997
57	34,2	22,800000000000004
55	238,0	95,19999999999999
54	460,0	276,0
53	185,0	129,50000000000003
52	525,0	315,0
51	960,0	720,0
50	106,0	84,80000000000001
46	204,0	153,0
45	856,0	749,0000000000001
44	27,3	18,2
42	30,000000000000004	18,000000000000004
41	194,0	155,2
40	17,4	8,7
39	9,600000000000001	4,800000000000001
38	22,599999999999998	11,299999999999999
37	18,400000000000002	9,200000000000001
36	108,0	64,80000000000001
35	93,0	55,8
34	768,0	576,0
33	166,0	83,0
32	130,0	97,5
31	1440,0	1280,0
29	180,0	108,0
28	1746,0	1261,0
27	108,99999999999999	76,29999999999998
26	39,0	23,400000000000002
25	43,0	25,8
24	17,0	3,4000000000000004
23	48,0	19,2
22	44,5	17,8
21	424,0	371,00000000000006
20	252,0	252,0
19	1164,0	970,0
18	742,0000000000001	424,0
17	595,0	416,50000000000006
16	252,0	126,0
14	609,0000000000001	435,0
13	728,0	546,0
12	1248,0	832,0
10	312,0	270,40000000000003
9	321,0	246,10000000000002
8	276,0	184,0
7	400,0	320,0
6	1199,0	872,0000000000001
5	187,0	85,0
4	318,50000000000006	227,5
3	318,0	212,0
2	111,00000000000001	55,50000000000001
Time	80
83	332,0	298,8
82	82,0	24,6
81	535,0	385,20000000000005
80	236,0	165,2
79	2080,0	1352,0
78	384,0	345,59999999999997
76	291,0	174,6
75	1248,0	988,0
72	231,99999999999997	174,0
71	2340,0	1755,0
68	348,0	313,2
66	55,00000000000001	33,0
64	243,00000000000003	162,0
63	255,0	204,0
62	176,0	114,4
61	17,4	8,7
60	23,4	11,7
58	612,0	428,40000000000003
57	26,4	17,6
55	228,00000000000003	91,20000000000002
54	455,0	273,0
53	335,0	234,50000000000006
52	535,0	321,0
51	864,0	648,0
50	110,00000000000001	88,0
46	218,00000000000003	163,5
45	944,0	826,0000000000001
44	30,0	20,0
42	37,0	22,2
41	172,0	137,6
40	16,0	8,0
39	8,600000000000001	4,300000000000001
38	23,0	11,5
37	18,2	9,1
36	81,0	48,6
35	108,0	64,80000000000001
34	832,0	624,0
33	210,0	105,0
32	132,0	99,0
31	1512,0	1344,0
29	188,0	112,8
28	1908,0	1378,0
27	77,0	53,9
26	62,0	37,2
25	48,5	29,099999999999998
24	25,5	5,1
23	54,0	21,6
22	45,5	18,2
21	344,0	301,00000000000006
20	270,0	270,0
19	1344,0000000000002	1120,0
18	742,0000000000001	424,0
17	595,0	416,50000000000006
16	279,0	139,5
14	735,0000000000001	525,0
13	664,0	498,0
12	972,0000000000001	648,0
10	336,00000000000006	291,20000000000005
9	348,0	266,79999999999995
8	351,0	234,0
7	468,0	374,4
6	1221,0	888,0000000000001
5	193,6	88,0
4	343,00000000000006	245,0
3	351,0	234,0
2	99,0	49,5
Time	79
83	420,0	378,0
82	83,0	24,9
81	435,0	313,2
80	223,99999999999997	156,79999999999998
79	2280,0	1481,9999999999998
78	459,99999999999994	413,99999999999994
76	236,99999999999997	142,2
75	1152,0	912,0
72	154,0	115,5
71	1900,0	1425,0
68	404,0	363,6
66	47,0	28,2
64	318,0	212,0
63	225,0	180,0
62	177,99999999999997	115,69999999999999
61	19,8	9,9
60	16,4	8,2
58	527,9999999999999	369,59999999999997
57	29,7	19,8
55	152,0	60,8
54	525,0	315,0
53	370,0	259,00000000000006
52	385,0	231,0
51	623,9999999999999	467,99999999999994
50	118,00000000000001	94,4
46	202,0	151,5
45	760,0	665,0000000000001
44	25,8	17,2
42	19,0	11,4
41	174,0	139,2
40	17,599999999999998	8,799999999999999
39	14,000000000000002	7,000000000000001
38	17,799999999999997	8,899999999999999
37	15,799999999999999	7,8999999999999995
36	101,0	60,6
35	110,99999999999999	66,6
34	824,0	618,0
33	216,0	108,0
32	128,0	96,0
31	1908,0	1696,0
29	157,99999999999997	94,8
28	1476,0	1066,0
27	107,0	74,9
26	57,00000000000001	34,2
25	44,99999999999999	26,999999999999996
24	20,5	4,1000000000000005
23	49,5	19,8
